record_id,user_id,transaction_date,age,city,region,product_category,sale_amount,price,store_id,subscription,status,email,username,raw_timestamp,revenue
433,USR1024,2023-03-16,55,Delhi,North,Toys,1566.91,709.65,STORE_011,Premium,,user537@example.com,user_411,2023-02-26 08:23:00,3575.14
374,USR1039,2023-10-26,65,Bangalore,West,Books,1490.77,1562.69,STORE_005,Premium,Inactive,user955@example.com,user_155,2023-08-05 11:12:00,6441.49
321,USR1087,2023-06-03,42,Delhi,South,Toys,1470.87,2066.83,STORE_008,Premium,Inactive,user296@example.com,,2023-06-08 14:31:00,4417.72
496,USR1023,2023-03-14,58,Bangalore,Central,Sports,1485.68,2878.09,STORE_016,Free,Pending,user814@example.com,user_575,2023-08-02 13:09:00,
485,USR1042,2023-08-22,16,Kolkata,East,Electronics,1355.97,2044.02,STORE_001,Basic,Pending,user697@example.com,,2023-05-07 15:07:00,272.17
105,USR1061,2023-05-05,61,Kolkata,South,Home Decor,1934.28,1090.59,STORE_009,Free,,user577@example.com,user_839,2023-08-29 10:58:00,3197.93
13,USR1076,2023-02-04,31,Delhi,Central,Sports,246.72,1978.97,STORE_019,Basic,Pending,user309@example.com,user_421,2023-05-03 08:25:00,6490.46
231,USR1054,2023-02-23,27,Jaipur,East,Groceries,3019.58,2709.41,STORE_018,Free,Pending,user748@example.com,user_843,2023-06-15 19:15:00,2217.89
159,USR1060,2023-01-20,41,Lucknow,Central,Toys,4453.39,727.99,STORE_016,Free,Pending,,user_410,2023-06-09 08:53:00,6992.21
446,USR1061,2023-02-04,43,Bangalore,North,Home Decor,950.27,971.56,STORE_014,Premium,,user751@example.com,user_921,2023-12-01 07:24:00,5021.31
45,USR1036,2023-04-27,43,Delhi,West,Groceries,4521.95,,STORE_002,Free,Pending,user249@example.com,user_521,2023-10-17 21:50:00,1833.19
162,USR1060,2023-10-28,38,Chennai,North,Books,,,STORE_019,Basic,Inactive,user793@example.com,user_767,2023-07-29 16:01:00,9674.67
373,USR1013,2023-02-22,,Lucknow,South,Groceries,1318.62,2179.38,STORE_015,Basic,Inactive,user145@example.com,user_419,2023-10-27 13:32:00,7568.3
33,USR1092,2023-04-09,63,Hyderabad,South,Beauty,2968.46,1798.44,STORE_004,Basic,Pending,user283@example.com,user_825,2023-10-01 04:17:00,639.81
127,USR1086,2023-02-18,64,Mumbai,East,Groceries,706.82,979.85,STORE_008,Premium,,user747@example.com,user_524,2023-07-12 14:04:00,8813.24
394,USR1027,2023-08-23,58,Lucknow,East,Electronics,1131.88,1804.63,STORE_004,Basic,,user197@example.com,user_746,2023-12-23 12:43:00,7736.92
232,USR1098,2023-10-09,32,Ahmedabad,West,Toys,,,STORE_010,Basic,Active,user409@example.com,,2023-04-24 06:54:00,7738.08
403,USR1048,2023-10-28,42,Delhi,Central,Home Decor,1381.66,2249.9,STORE_010,Premium,Inactive,user101@example.com,user_892,2023-12-23 13:33:00,2954.57
47,USR1038,2023-04-12,46,Hyderabad,West,Home Decor,4963.83,2934.27,STORE_013,Free,Active,user802@example.com,user_150,2023-11-07 23:31:00,9039.06
435,USR1070,2023-03-08,63,Lucknow,Central,Home Decor,1415.94,279.95,STORE_004,Basic,,user700@example.com,user_770,2023-04-08 06:45:00,1076.51
276,USR1054,2023-12-21,65,Chennai,South,Clothing,358.82,2987.96,STORE_009,Free,Inactive,user603@example.com,user_305,2023-11-09 12:11:00,1173.46
492,USR1040,2023-09-15,61,Ahmedabad,East,Toys,4809.16,2739.42,STORE_001,Premium,Active,user729@example.com,user_905,2023-05-05 18:32:00,6246.81
185,USR1099,2023-08-15,56,Lucknow,Central,Sports,4823.23,548.73,STORE_003,Basic,Inactive,user222@example.com,user_538,2023-05-23 17:16:00,5881.46
380,USR1074,2023-07-25,53,Hyderabad,South,Sports,1210.2,1286.57,STORE_013,Basic,Inactive,user483@example.com,user_186,2023-03-10 02:18:00,3580.59
237,USR1073,2023-02-15,42,Pune,East,Sports,2989.69,,STORE_010,Basic,Pending,user922@example.com,user_249,2023-08-14 01:59:00,2076.88
21,USR1072,2023-06-04,16,Chennai,South,Toys,3052.97,1336.52,STORE_007,Basic,,user915@example.com,user_774,2023-02-13 09:32:00,6230.68
252,USR1035,2023-06-18,49,Hyderabad,Central,Electronics,3662.16,2961.82,STORE_016,Basic,Pending,user968@example.com,user_638,2023-10-22 19:22:00,6181.47
329,USR1059,2023-04-12,26,Kolkata,Central,Toys,788.79,526.97,STORE_019,Premium,Active,user545@example.com,user_564,2023-12-11 15:07:00,2111.14
383,USR1044,2023-07-26,53,Ahmedabad,Central,Groceries,1176.51,645.43,STORE_008,Basic,,user875@example.com,user_933,2023-08-25 10:50:00,8473.44
265,USR1087,2023-06-12,59,Kolkata,East,Clothing,3076.88,2545.96,STORE_010,Premium,Pending,user154@example.com,,2023-10-14 11:07:00,8670.23
292,USR1079,2023-06-21,19,Mumbai,North,Toys,3114.71,542.3,STORE_018,Premium,,user309@example.com,user_442,2023-05-03 17:07:00,7400.06
327,USR1093,2023-10-08,45,Mumbai,South,Beauty,723.66,1892.32,STORE_011,Basic,Active,user355@example.com,user_886,2023-11-29 04:54:00,4162.13
123,USR1049,2023-08-03,52,Kolkata,South,Beauty,3482.49,2999.7,STORE_018,Basic,,user291@example.com,user_561,2023-11-14 01:55:00,194.88
92,USR1068,2023-05-19,60,Bangalore,North,Sports,3365.68,1921.07,STORE_002,Premium,,user583@example.com,user_889,2023-03-12 00:35:00,1663.62
239,USR1061,2023-11-15,25,Kolkata,Central,Electronics,347.54,2095.65,STORE_009,Premium,,user108@example.com,user_776,2023-05-19 21:54:00,3666.17
120,USR1040,2023-02-04,61,Mumbai,East,Clothing,863.55,746.86,STORE_006,Basic,Inactive,user536@example.com,user_337,2023-07-27 20:11:00,6607.35
3,USR1080,2023-11-13,39,Delhi,North,Sports,4926.85,2602.12,STORE_013,Free,,user473@example.com,user_463,2023-04-18 21:17:00,6867.12
353,USR1069,2023-10-31,65,Kolkata,Central,Clothing,4215.84,1532.35,STORE_004,Premium,Active,user686@example.com,user_564,2023-06-23 07:51:00,5857.78
5,USR1040,2023-04-19,41,Bangalore,East,Groceries,2828.77,1762.07,STORE_019,Premium,Pending,user241@example.com,user_193,2023-01-25 03:09:00,7941.59
443,USR1072,2023-08-16,35,Ahmedabad,South,Sports,3475.6,386.77,STORE_002,Premium,,user623@example.com,user_525,2023-03-14 00:58:00,2344.08
114,USR1045,2023-10-11,54,Kolkata,North,Books,3906.89,1687.42,STORE_008,Basic,,user489@example.com,user_375,2023-06-04 08:31:00,1755.35
46,USR1078,2023-07-15,31,Lucknow,South,Sports,1307.19,48.0,STORE_015,Free,,user552@example.com,user_701,2023-06-03 20:27:00,4622.67
217,USR1021,2023-04-05,24,Chennai,North,Sports,559.9,2638.5,STORE_018,Premium,Active,user636@example.com,user_185,2023-02-23 08:39:00,6582.84
68,USR1017,2023-03-21,22,Pune,Central,Groceries,813.55,2084.68,STORE_020,Basic,,user473@example.com,user_343,2023-08-16 19:18:00,7859.62
215,USR1046,2023-10-14,32,Mumbai,West,Clothing,3413.95,1739.02,STORE_018,Basic,Pending,user789@example.com,user_893,2023-08-17 02:24:00,4691.15
83,USR1082,2023-06-04,59,Chennai,West,Clothing,832.5,1404.04,STORE_011,Basic,Inactive,user835@example.com,user_981,2023-06-26 12:08:00,5198.3
104,USR1011,2023-10-02,28,Chennai,West,Electronics,981.41,2178.43,STORE_018,Basic,,user440@example.com,user_115,2023-04-19 06:47:00,9995.76
146,USR1025,2023-11-26,49,Jaipur,North,Toys,1827.6,1464.34,STORE_019,Basic,Pending,user284@example.com,,2023-11-02 07:01:00,7807.53
79,USR1017,2023-02-07,61,Delhi,East,Home Decor,2772.49,913.87,STORE_006,Basic,Pending,user224@example.com,user_911,2023-03-13 07:50:00,3672.88
449,USR1054,2023-07-10,22,Ahmedabad,Central,Groceries,1857.96,249.65,STORE_019,Premium,Inactive,user581@example.com,user_866,2023-09-28 22:19:00,7253.32
493,USR1072,2023-05-31,41,Kolkata,North,Beauty,4380.81,181.95,STORE_002,Free,Active,user199@example.com,user_679,2023-09-04 22:21:00,1302.28
415,USR1017,2023-08-15,34,Hyderabad,South,Sports,95.21,1735.53,STORE_005,Premium,,user272@example.com,user_198,2023-07-02 15:11:00,1261.73
416,USR1065,2023-11-29,43,Kolkata,South,Electronics,2013.39,1796.54,STORE_006,Premium,Active,user985@example.com,user_491,2023-05-21 20:41:00,214.86
208,USR1036,2023-10-14,38,Chennai,South,Sports,2049.58,,STORE_006,Premium,,user174@example.com,user_448,2023-03-01 16:16:00,8150.16
168,USR1062,2023-06-20,27,Mumbai,North,Beauty,3817.91,2298.16,STORE_016,Premium,Inactive,user748@example.com,user_539,2023-09-02 12:00:00,
201,USR1098,2023-04-04,48,Bangalore,East,Beauty,390.77,414.0,STORE_001,Basic,,user616@example.com,user_946,2023-03-18 19:06:00,9025.92
497,USR1058,2023-03-03,16,Mumbai,Central,Beauty,4539.94,1414.36,STORE_015,Free,Active,user466@example.com,user_981,2023-09-15 06:22:00,5298.05
453,USR1005,2023-01-25,35,Pune,East,Toys,1606.64,1080.4,STORE_005,Premium,Pending,user859@example.com,user_614,2023-03-18 00:37:00,4821.84
3,USR1080,2023-11-13,39,Delhi,North,Sports,4926.85,2602.12,STORE_013,Free,,user473@example.com,user_463,2023-04-18 21:17:00,6867.12
359,USR1082,2023-02-15,61,Lucknow,East,Clothing,471.5,1634.67,STORE_002,Basic,,user587@example.com,user_119,2023-03-03 21:59:00,9627.53
248,USR1058,2023-02-16,60,Delhi,North,Clothing,3188.66,2127.69,STORE_017,Basic,Inactive,user489@example.com,user_274,2023-06-21 18:55:00,1585.89
158,USR1035,2023-09-24,16,Delhi,West,Groceries,2960.27,2820.16,STORE_004,Basic,Active,user988@example.com,user_452,2023-07-30 08:24:00,5763.03
444,USR1049,2023-03-17,34,Kolkata,North,Beauty,595.17,2868.43,STORE_012,Premium,,user469@example.com,user_186,2023-01-23 19:09:00,5351.76
102,USR1041,2023-05-02,25,Kolkata,East,Books,4745.18,2736.5,STORE_014,Basic,,user452@example.com,user_787,2023-07-15 16:20:00,4141.77
147,USR1007,2023-08-30,65,Bangalore,North,Sports,1369.31,2753.43,STORE_002,Basic,,user916@example.com,user_959,2023-03-30 05:15:00,8081.48
87,USR1065,2023-07-25,18,Bangalore,East,Beauty,787.26,436.55,STORE_020,Free,Inactive,user731@example.com,user_406,2023-10-31 10:32:00,5370.16
76,USR1055,2023-11-05,27,Pune,North,Clothing,1513.42,2158.64,STORE_006,Premium,Pending,user844@example.com,user_461,2023-11-11 13:17:00,7935.63
298,USR1051,2023-09-13,45,Bangalore,North,Home Decor,1513.01,2909.42,STORE_019,Basic,,user552@example.com,user_215,2023-09-03 01:08:00,1257.07
198,USR1033,2023-10-24,27,Kolkata,East,Clothing,1912.83,1558.79,STORE_012,Free,,user718@example.com,,2023-03-13 14:10:00,5193.96
64,USR1059,2023-10-16,44,Pune,South,Beauty,2238.93,838.53,STORE_002,Free,,user572@example.com,user_158,2023-07-08 09:04:00,9775.95
500,USR1030,2023-02-23,27,Kolkata,North,Electronics,616.65,237.19,STORE_012,Basic,Active,user428@example.com,user_560,2023-07-13 04:40:00,2077.37
315,USR1058,2023-01-19,,Bangalore,West,Toys,3592.83,345.96,STORE_016,Basic,,user587@example.com,user_260,2023-09-17 01:25:00,5951.35
244,USR1003,2023-11-10,54,Lucknow,South,Sports,1828.34,1440.27,STORE_017,Basic,,user482@example.com,user_496,2023-09-09 15:08:00,2340.1
269,USR1096,2023-05-24,21,Hyderabad,West,Clothing,2719.03,1846.86,STORE_011,Basic,Active,user624@example.com,user_687,2023-06-19 13:22:00,8002.41
480,USR1063,2023-01-31,58,Ahmedabad,West,Sports,1735.23,2289.58,STORE_017,Free,Pending,user771@example.com,user_616,2023-02-24 04:14:00,3917.2
458,USR1009,2023-04-25,45,Pune,West,Beauty,4505.63,275.75,STORE_004,Premium,,user436@example.com,user_450,2023-11-06 15:13:00,4814.57
4,USR1009,2023-11-08,50,Bangalore,West,Toys,4630.69,674.45,STORE_011,Premium,Inactive,user924@example.com,user_374,2023-02-03 06:58:00,8776.04
303,USR1053,2023-04-02,60,Mumbai,North,Books,4854.6,1098.04,STORE_016,Basic,,user743@example.com,user_810,2023-03-03 11:32:00,273.7
34,USR1037,2023-12-24,56,Delhi,North,Books,2230.32,173.1,STORE_016,Premium,Active,user175@example.com,user_802,2023-01-28 04:09:00,9496.34
454,USR1004,2023-05-29,59,Delhi,North,Sports,4047.01,2311.1,STORE_006,Basic,,user723@example.com,user_887,2023-06-24 14:50:00,2979.33
240,USR1013,2023-01-10,57,Hyderabad,West,Clothing,2449.08,282.3,STORE_007,Basic,,user829@example.com,,2023-05-07 16:19:00,3994.66
288,USR1007,2023-05-24,45,Kolkata,South,Home Decor,1511.05,2387.8,STORE_020,Basic,,user975@example.com,user_521,2023-09-25 15:55:00,5956.65
84,USR1013,2023-06-13,23,Ahmedabad,South,Groceries,1486.55,1853.82,STORE_008,Basic,Pending,user838@example.com,user_881,2023-03-23 15:32:00,8802.85
464,USR1055,2023-11-21,55,Delhi,North,Clothing,3100.49,1499.29,STORE_020,Basic,Active,user615@example.com,user_133,2023-12-08 09:54:00,2306.51
218,USR1049,2023-06-08,63,Ahmedabad,South,Groceries,894.51,,STORE_012,Free,,user991@example.com,user_378,2023-10-08 14:08:00,7006.47
238,USR1047,2023-03-21,21,Mumbai,South,Groceries,4109.66,,STORE_004,Free,,user439@example.com,user_650,2023-04-19 06:34:00,2660.71
491,USR1033,2023-06-04,27,Pune,Central,Groceries,1037.56,1671.77,STORE_010,Free,Active,user743@example.com,user_287,2023-07-12 13:06:00,4474.82
396,USR1079,2023-02-10,39,Chennai,South,Groceries,3228.09,2181.42,STORE_015,Free,Inactive,user759@example.com,user_140,2023-09-24 13:41:00,7530.45
56,USR1067,2023-05-31,54,Delhi,North,Sports,4446.05,2485.71,STORE_013,Premium,Active,user420@example.com,user_483,2023-03-20 21:59:00,1003.13
362,USR1030,2023-11-02,47,Delhi,East,Electronics,2787.95,106.14,STORE_008,Premium,Pending,user700@example.com,user_352,2023-10-12 20:50:00,5725.63
389,USR1089,2023-01-23,26,Jaipur,East,Clothing,3625.93,1490.59,STORE_018,Premium,Pending,user207@example.com,user_898,2023-06-16 13:28:00,2152.98
223,USR1060,2023-04-03,32,Mumbai,North,Sports,4876.11,2983.72,STORE_007,Premium,Active,user313@example.com,user_797,2023-06-09 10:10:00,517.64
175,USR1083,2023-03-27,60,Bangalore,North,Toys,2439.24,1325.73,STORE_020,Premium,Pending,user983@example.com,user_958,2023-03-08 15:58:00,8887.18
15,USR1070,2023-06-03,22,Chennai,North,Clothing,819.47,647.68,STORE_011,Basic,Pending,user357@example.com,user_966,2023-01-27 02:40:00,2839.13
111,USR1040,2023-01-09,53,Kolkata,North,Books,1240.34,1179.69,STORE_018,Free,,user243@example.com,user_805,2023-02-10 16:47:00,631.59
471,USR1077,2023-01-16,49,Hyderabad,East,Clothing,196.01,268.66,STORE_005,Free,Pending,user194@example.com,user_664,2023-11-30 09:29:00,5008.44
173,USR1011,2023-02-26,58,Bangalore,North,Clothing,551.39,708.86,STORE_010,Free,,user932@example.com,user_140,2023-05-29 11:51:00,4317.35
410,USR1085,2023-03-05,50,Delhi,East,Sports,3843.37,1939.08,STORE_013,Premium,,user547@example.com,user_328,2023-05-13 03:18:00,982.48
179,USR1028,2023-08-21,65,Pune,West,Clothing,3311.61,,STORE_012,Free,,user818@example.com,user_268,2023-09-10 04:52:00,7243.44
467,USR1051,2023-06-12,43,Delhi,South,Clothing,3932.19,1889.41,STORE_009,Basic,Inactive,user308@example.com,user_126,2023-08-12 00:40:00,1615.18
405,USR1081,2023-03-27,21,Delhi,East,Clothing,2948.95,2024.96,STORE_004,Premium,Active,user107@example.com,user_908,2023-01-22 03:13:00,171.89
409,USR1086,2023-10-08,45,Ahmedabad,North,Beauty,1242.46,2264.69,STORE_003,Premium,,user129@example.com,user_434,2023-07-16 08:14:00,6692.73
273,USR1018,2023-09-29,16,Ahmedabad,West,Home Decor,3430.24,,STORE_018,Free,,user767@example.com,user_443,2023-05-19 08:51:00,6578.0
391,USR1017,2023-08-30,26,Mumbai,Central,Clothing,664.55,521.99,STORE_001,Free,Inactive,user282@example.com,user_135,2023-12-12 17:13:00,572.78
95,USR1043,2023-06-01,64,Bangalore,Central,Toys,2600.64,2014.38,STORE_006,Basic,,user354@example.com,,2023-07-16 07:28:00,9544.94
404,USR1055,2023-03-29,27,Hyderabad,West,Groceries,595.68,653.47,STORE_007,Premium,Inactive,user296@example.com,user_992,2023-07-29 14:40:00,1181.03
339,USR1082,2023-09-26,45,Delhi,West,Books,682.56,2527.78,STORE_017,Premium,Pending,user664@example.com,user_146,2023-09-20 03:32:00,1035.4
147,USR1007,2023-08-30,65,Bangalore,North,Sports,1369.31,2753.43,STORE_002,Basic,,user916@example.com,user_959,2023-03-30 05:15:00,8081.48
395,USR1017,2023-06-20,64,Ahmedabad,North,Home Decor,,1357.76,STORE_017,Basic,,user113@example.com,user_731,2023-03-05 09:15:00,7596.73
469,USR1018,2023-11-18,,Delhi,West,Clothing,1448.19,296.48,STORE_016,Free,Inactive,user602@example.com,user_523,2023-02-07 15:40:00,6904.63
368,USR1087,2023-11-05,20,Delhi,South,Books,4284.62,2192.12,STORE_009,Basic,Active,user809@example.com,user_729,2023-05-10 21:35:00,119.35
196,USR1093,2023-05-29,48,Kolkata,East,Electronics,4247.51,1849.83,STORE_006,Basic,Inactive,user283@example.com,user_679,2023-12-04 04:47:00,9397.84
400,USR1025,2023-03-21,16,Jaipur,East,Beauty,2108.31,2231.74,STORE_013,Premium,Pending,user702@example.com,user_139,2023-03-05 12:59:00,2022.86
338,USR1047,2023-09-20,44,Ahmedabad,East,Toys,2141.55,575.34,STORE_014,Premium,Active,user574@example.com,user_763,2023-12-18 22:09:00,5320.06
296,USR1070,2023-08-16,52,Chennai,South,Books,1890.92,2539.63,STORE_005,Free,Pending,user270@example.com,user_264,2023-12-31 17:18:00,1836.06
297,USR1090,2023-12-21,25,Hyderabad,North,Electronics,2893.9,1121.62,STORE_007,Basic,Active,user452@example.com,user_559,2023-10-04 05:34:00,9212.3
459,USR1035,2023-08-21,,Ahmedabad,South,Sports,205.05,1153.25,STORE_012,Premium,,user316@example.com,user_876,2023-12-17 13:17:00,1843.45
44,USR1018,2023-07-29,25,Ahmedabad,East,Home Decor,2017.54,999.13,STORE_018,Premium,Pending,user877@example.com,user_654,2023-01-19 19:04:00,6875.56
154,USR1084,2023-05-25,22,Kolkata,Central,Beauty,1836.1,897.76,STORE_020,Premium,Inactive,user311@example.com,user_398,2023-02-11 15:54:00,7870.28
197,USR1005,2023-04-23,30,Chennai,East,Sports,1073.53,1096.53,STORE_016,Premium,Active,,user_205,2023-12-27 16:40:00,8365.24
143,USR1027,2023-06-17,61,Pune,West,Electronics,1337.83,112.62,STORE_013,Premium,,user355@example.com,user_204,2023-03-13 03:00:00,7831.5
427,USR1017,2023-09-21,19,Ahmedabad,West,Groceries,610.51,764.3,STORE_018,Premium,Pending,user400@example.com,user_102,2023-11-20 18:25:00,3117.72
18,USR1020,2023-12-26,18,Hyderabad,South,Beauty,4111.66,684.31,STORE_007,Premium,Pending,user171@example.com,user_385,2023-06-29 20:32:00,9813.38
256,USR1045,2023-02-03,33,Pune,West,Groceries,1978.35,2596.49,STORE_010,Free,Active,user188@example.com,user_343,2023-07-10 14:53:00,2239.78
412,USR1077,2023-10-30,41,Jaipur,West,Home Decor,4717.31,1509.5,STORE_015,Basic,,user864@example.com,user_920,2023-12-26 01:38:00,5073.54
59,USR1043,2023-06-29,,Lucknow,West,Clothing,3184.2,,STORE_017,Basic,,user449@example.com,user_419,2023-06-16 18:38:00,620.83
233,USR1088,2023-05-22,48,Delhi,North,Beauty,735.12,1754.82,STORE_008,Free,Pending,user509@example.com,user_322,2023-02-09 23:20:00,1811.73
226,USR1082,2023-06-27,44,Mumbai,West,Home Decor,1290.95,,STORE_015,Basic,Pending,user601@example.com,user_291,2023-10-06 11:20:00,2825.71
448,USR1007,2023-06-28,65,Chennai,West,Groceries,2779.93,1274.81,STORE_007,Basic,Active,user220@example.com,user_820,2023-03-15 12:46:00,
423,USR1093,2023-06-06,47,Jaipur,East,Books,3056.96,528.83,STORE_013,Basic,Pending,user794@example.com,user_644,2023-10-10 19:56:00,4820.93
50,USR1071,2023-07-07,41,Chennai,Central,Clothing,3380.5,1761.99,STORE_012,Premium,Inactive,user734@example.com,user_674,2023-06-17 19:14:00,6390.5
191,USR1036,2023-08-13,58,Ahmedabad,South,Sports,1985.41,1646.26,STORE_005,Free,Pending,user111@example.com,user_668,2023-03-14 03:02:00,
345,USR1089,2023-08-12,,Hyderabad,West,Home Decor,2562.8,2061.22,STORE_020,Premium,Inactive,user840@example.com,user_526,2023-12-11 20:47:00,4776.02
108,USR1079,2023-11-23,55,Ahmedabad,North,Electronics,2086.13,,STORE_009,Basic,Pending,,user_790,2023-08-09 05:06:00,5291.42
284,USR1052,2023-05-03,55,Lucknow,South,Beauty,485.7,917.58,STORE_014,Premium,,user220@example.com,user_197,2023-11-13 11:55:00,5443.26
157,USR1086,2023-11-14,64,Bangalore,South,Sports,674.62,2965.07,STORE_014,Basic,Inactive,user364@example.com,user_844,2023-02-04 02:24:00,5565.34
375,USR1025,2023-02-05,58,Ahmedabad,Central,Home Decor,2852.18,912.9,STORE_011,Basic,Active,user908@example.com,user_607,2023-04-23 00:40:00,2379.71
267,USR1082,2023-01-09,47,Bangalore,North,Groceries,2108.48,2371.01,STORE_020,Premium,,user621@example.com,user_939,2023-08-19 12:22:00,4305.24
387,USR1026,2023-03-08,35,Ahmedabad,South,Books,2537.25,840.81,STORE_001,Basic,,user508@example.com,user_352,2023-09-27 10:58:00,4960.49
475,USR1085,2023-02-08,57,Kolkata,East,Home Decor,295.82,159.44,STORE_009,Premium,Active,user275@example.com,user_705,2023-07-16 07:36:00,
41,USR1052,2023-02-17,23,Delhi,South,Beauty,1494.71,1258.16,STORE_016,Premium,Inactive,user248@example.com,user_713,2023-09-18 23:56:00,791.12
144,USR1028,2023-03-08,41,Delhi,Central,Books,421.19,609.3,STORE_015,Basic,Active,user949@example.com,user_225,2023-01-22 14:03:00,5781.45
249,USR1018,2023-04-02,19,Chennai,East,Beauty,944.45,2882.09,STORE_001,Basic,Pending,,user_610,2023-10-06 00:38:00,2455.0
319,USR1073,2023-07-25,55,Lucknow,North,Home Decor,2853.82,1292.78,STORE_012,Premium,Pending,user407@example.com,user_652,2023-06-10 06:26:00,6287.14
211,USR1019,2023-02-24,21,Lucknow,North,Electronics,1887.42,2696.4,STORE_019,Free,,user882@example.com,user_386,2023-07-23 07:48:00,636.07
280,USR1075,2023-05-03,20,Ahmedabad,Central,Beauty,131.27,1026.4,STORE_002,Premium,Active,user769@example.com,user_569,2023-12-14 17:09:00,2406.56
28,USR1096,2023-01-16,28,Lucknow,South,Sports,3363.82,669.53,STORE_009,Free,Inactive,user865@example.com,user_896,2023-03-25 09:06:00,9295.98
424,USR1016,2023-05-13,,Bangalore,South,Toys,1373.48,1924.8,STORE_012,Basic,,user568@example.com,user_462,2023-08-28 16:18:00,4334.87
258,USR1049,2023-09-25,35,Lucknow,North,Home Decor,278.39,1983.77,STORE_010,Premium,,user754@example.com,user_428,2023-04-13 06:18:00,3259.58
278,USR1073,2023-01-02,65,Ahmedabad,West,Toys,3915.64,1629.58,STORE_001,Premium,,user648@example.com,user_467,2023-06-20 21:19:00,6359.5
164,USR1013,2023-01-04,58,Jaipur,Central,Books,585.12,2965.32,STORE_011,Free,Pending,user767@example.com,user_253,2023-09-22 07:57:00,8587.42
137,USR1008,2023-05-15,52,Ahmedabad,West,Home Decor,4303.83,488.78,STORE_004,Basic,Active,user621@example.com,,2023-01-07 07:02:00,3891.5
270,USR1037,2023-03-27,,Lucknow,East,Electronics,2911.8,1975.83,STORE_010,Basic,Active,user184@example.com,user_178,2023-05-23 08:08:00,2824.65
352,USR1083,2023-07-27,35,Mumbai,Central,Home Decor,3608.46,1571.0,STORE_018,Free,Inactive,user665@example.com,user_448,2023-11-22 05:01:00,
402,USR1058,2023-12-15,31,Mumbai,North,Clothing,4588.57,1766.76,STORE_003,Basic,Inactive,user269@example.com,user_358,2023-12-21 09:32:00,6619.01
399,USR1078,2023-08-10,46,Kolkata,West,Clothing,4611.59,475.34,STORE_006,Free,,user564@example.com,user_675,2023-11-07 15:04:00,7177.15
188,USR1082,2023-11-11,31,Pune,West,Clothing,2724.17,2735.78,STORE_012,Basic,,user144@example.com,user_767,2023-04-09 10:32:00,1049.97
155,USR1060,2023-09-08,32,Jaipur,West,Groceries,1938.15,152.96,STORE_015,Premium,Pending,user375@example.com,user_254,2023-12-23 21:06:00,3503.53
228,USR1087,2023-09-12,25,Pune,West,Home Decor,2639.84,2508.88,STORE_005,Basic,Active,user597@example.com,user_132,2023-10-20 20:53:00,4950.11
113,USR1034,2023-03-20,56,Kolkata,East,Home Decor,75.72,1092.55,STORE_009,Premium,Inactive,user541@example.com,user_668,2023-09-20 13:06:00,
183,USR1090,2023-08-02,50,Kolkata,North,Clothing,,2017.36,STORE_007,Free,Inactive,user799@example.com,user_959,2023-02-01 22:50:00,7560.58
254,USR1027,2023-01-06,60,Chennai,North,Books,2772.47,359.23,STORE_011,Free,,user730@example.com,user_952,2023-03-31 06:21:00,9230.57
106,USR1005,2023-10-16,63,Mumbai,East,Toys,1021.15,1717.97,STORE_008,Premium,,user801@example.com,user_881,2023-09-08 23:41:00,4662.21
279,USR1082,2023-02-16,37,Ahmedabad,East,Sports,244.69,589.19,STORE_013,Premium,Pending,user747@example.com,user_294,2023-03-13 01:12:00,
499,USR1099,2023-12-04,24,Lucknow,Central,Home Decor,4157.94,107.98,STORE_006,Basic,Active,user611@example.com,user_587,2023-06-15 07:49:00,7353.21
343,USR1018,2023-08-31,23,Bangalore,West,Beauty,4305.99,619.99,STORE_019,Premium,Active,user205@example.com,user_830,2023-08-10 13:54:00,5828.75
363,USR1057,2023-02-12,48,Bangalore,East,Groceries,2710.8,2736.25,STORE_015,Premium,Active,user949@example.com,user_768,2023-03-27 00:03:00,4873.64
346,USR1020,2023-11-15,60,Ahmedabad,South,Groceries,3048.46,1259.63,STORE_016,Free,Inactive,user148@example.com,user_467,2023-05-14 11:43:00,8296.69
63,USR1043,2023-04-24,26,Jaipur,North,Sports,1779.41,2460.47,STORE_005,Basic,Active,user302@example.com,user_256,2023-12-02 02:11:00,6316.69
337,USR1011,2023-07-24,31,Delhi,North,Sports,3908.49,2262.62,STORE_005,Premium,Pending,user542@example.com,user_417,2023-12-17 19:08:00,1051.5
429,USR1015,2023-09-07,,Hyderabad,West,Toys,1854.25,1618.55,STORE_009,Premium,,user549@example.com,user_462,2023-08-11 00:22:00,7121.27
204,USR1083,2023-04-16,36,Pune,North,Groceries,2947.58,1617.59,STORE_019,Free,,user796@example.com,user_308,2023-07-31 17:50:00,1869.32
311,USR1058,2023-11-04,59,Hyderabad,Central,Toys,4284.06,227.44,STORE_016,Free,Inactive,,user_788,2023-02-23 12:28:00,6797.53
441,USR1022,2023-04-07,62,Chennai,North,Books,929.78,1831.31,STORE_003,Basic,Active,user565@example.com,user_512,2023-02-21 23:33:00,7529.4
150,USR1055,2023-11-24,57,Bangalore,Central,Home Decor,2965.3,934.33,STORE_010,Basic,Inactive,user818@example.com,user_500,2023-10-18 01:11:00,9218.28
126,USR1094,2023-10-29,61,Bangalore,Central,Groceries,4076.97,1718.82,STORE_018,Free,,user431@example.com,user_399,2023-05-29 18:17:00,5192.71
